element,fixture,round,was_home,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,total_points,expected_goals,expected_assists,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,team,opponent,gw
1,1,1,True,90,1,0,0,1,0,0,0,0,0,0,1,0,24,6,0.0,0.0,0.2,0,1,8,0,1,7,1
1,20,2,False,90,1,0,0,1,0,0,0,0,0,0,0,0,21,6,0.0,0.0,0.33,0,1,11,0,1,2,2
1,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
10,1,1,True,90,1,0,1,1,0,0,0,0,0,0,0,2,37,11,0.18,0.21,0.2,5,4,3,1,1,7,1
10,20,2,False,90,1,0,0,1,0,0,0,0,0,0,0,1,26,7,0.0,0.05,0.33,4,3,2,1,1,2,2
10,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
100,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
100,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
100,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
101,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
101,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
101,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
102,2,1,True,23,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.04,0.0,0.1,6,1,3,2,4,19,1
102,17,2,False,21,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.0,0.01,1.32,0,0,0,0,4,13,2
102,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
103,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
103,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
103,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
104,1,1,False,90,1,0,0,0,3,0,0,0,0,0,0,0,8,2,0.0,0.01,1.88,9,3,5,1,7,1,1
104,13,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,11,2
104,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
105,2,1,True,23,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.03,0.35,0.1,8,0,6,2,4,19,1
105,17,2,False,60,1,0,0,1,0,0,0,0,1,0,0,0,4,2,0.11,0.06,0.09,1,0,1,0,4,13,2
105,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
106,2,1,True,82,1,0,0,1,0,0,0,1,0,0,0,0,-3,0,1.0,0.08,0.5,5,1,4,0,4,19,1
106,17,2,False,90,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0.8,0.01,1.46,4,0,3,1,4,13,2
106,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
107,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
107,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
107,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
108,2,1,True,7,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.03,0.04,0.07,0,0,0,0,4,19,1
108,17,2,False,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.04,0.0,0.0,1,0,1,0,4,13,2
108,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
109,7,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,25,6,0.0,0.0,0.29,0,0,4,0,5,2,1
109,16,2,False,90,1,0,0,0,4,0,0,0,0,0,1,0,-1,0,0.0,0.0,2.93,0,0,14,0,5,6,2
109,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
11,1,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,27,6,0.0,0.0,0.2,6,6,3,0,1,7,1
11,20,2,False,78,1,0,0,1,0,0,0,0,0,0,0,0,25,6,0.0,0.01,0.33,4,4,0,0,1,2,2
11,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
110,1,1,False,90,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0.0,0.01,1.88,0,1,7,0,7,1,1
110,13,2,True,90,1,0,0,0,1,0,0,0,0,0,1,0,10,2,0.0,0.0,0.72,0,1,13,0,7,11,2
110,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
111,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
111,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
111,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
112,2,1,False,90,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0.0,0.03,3.87,9,7,3,2,19,4,1
112,15,2,True,90,1,0,0,0,2,0,0,0,0,0,0,0,9,1,0.11,0.03,0.72,8,6,4,2,19,17,2
112,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
113,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
113,16,2,False,90,1,0,0,0,4,0,0,0,0,0,0,0,-4,0,0.02,0.01,2.93,0,0,2,0,5,6,2
113,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
114,7,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,29,6,0.0,0.04,0.29,6,5,4,1,5,2,1
114,16,2,False,90,1,0,0,0,4,0,0,0,1,0,0,0,-2,-1,0.05,0.11,2.93,3,3,2,0,5,6,2
114,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
115,7,1,True,77,1,1,1,1,0,0,0,0,0,0,0,2,46,17,1.47,0.21,0.29,4,1,3,3,5,2,1
115,16,2,False,90,1,0,0,0,4,0,0,0,0,0,0,0,-2,0,0.03,0.05,2.93,2,2,3,0,5,6,2
115,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
116,7,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,24,6,0.0,0.04,0.29,2,1,2,1,5,2,1
116,16,2,False,90,1,0,0,0,4,0,0,0,1,0,0,0,-4,-1,0.0,0.01,2.93,3,2,4,1,5,6,2
116,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
117,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
117,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
117,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
118,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
118,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
118,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
119,7,1,True,26,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.12,0.0,0.1,4,3,0,1,5,2,1
119,16,2,False,10,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0.0,0.0,0.04,0,0,0,0,5,6,2
119,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
12,1,1,True,67,1,1,0,1,0,0,0,0,0,0,0,1,36,9,0.64,0.08,0.06,7,2,4,1,1,7,1
12,20,2,False,90,1,1,0,1,0,0,0,0,0,0,0,3,46,11,0.63,0.04,0.33,11,3,6,2,1,2,2
12,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
120,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
120,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
120,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
121,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
121,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
121,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
122,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
122,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
122,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
123,7,1,True,63,1,2,0,1,0,0,0,0,0,0,0,3,54,16,1.41,0.02,0.19,3,0,1,2,5,2,1
123,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
123,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
124,7,1,True,90,1,0,0,1,0,0,0,0,1,0,0,0,18,2,0.0,0.27,0.29,5,0,2,3,5,2,1
124,16,2,False,90,1,1,1,0,4,0,0,0,0,0,0,3,46,13,0.05,0.11,2.93,6,2,3,1,5,6,2
124,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
125,7,1,True,90,1,0,1,1,0,0,0,0,0,0,0,0,22,5,0.08,0.44,0.29,7,1,4,2,5,2,1
125,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
125,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
126,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
126,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
126,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
127,7,1,True,85,1,0,1,1,0,0,0,0,0,0,0,0,27,6,0.18,0.48,0.29,6,2,1,3,5,2,1
127,16,2,False,90,1,0,1,0,4,0,0,0,0,0,0,0,15,5,0.38,0.17,2.93,5,1,2,2,5,6,2
127,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
128,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
128,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
128,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
129,7,1,True,63,1,0,0,1,0,0,0,0,1,0,0,0,8,2,0.11,0.03,0.19,4,1,3,0,5,2,1
129,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
129,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
13,1,1,True,67,1,0,0,1,0,0,0,0,0,0,0,0,10,3,0.07,0.08,0.06,6,3,3,0,1,7,1
13,20,2,False,84,1,0,0,1,0,0,0,0,0,0,0,0,19,5,0.0,0.1,0.33,12,2,7,3,1,2,2
13,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
130,7,1,True,77,1,0,0,1,0,0,0,0,0,0,0,1,32,7,0.09,0.05,0.29,8,4,5,4,5,2,1
130,16,2,False,79,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0.03,0.08,2.89,7,7,4,0,5,6,2
130,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
131,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
131,18,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,16,12,2
131,30,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,16,9,3
132,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
132,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
132,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
133,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
133,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
133,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
134,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
134,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
134,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
135,7,1,True,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.03,0.0,0,0,0,0,5,2,1
135,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
135,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
136,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
136,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
136,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
137,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
137,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
137,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
138,7,1,True,26,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.18,0.0,0.1,2,0,1,1,5,2,1
138,16,2,False,79,1,0,1,0,4,0,0,0,0,0,0,0,17,5,0.17,0.02,2.89,6,0,6,0,5,6,2
138,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
139,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
139,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
139,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
14,1,1,True,14,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.04,0.0,0.15,2,0,2,0,1,7,1
14,20,2,False,45,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.07,0.24,3,0,3,0,1,2,2
14,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
140,10,1,False,90,1,0,0,0,2,0,0,0,0,0,4,0,6,2,0.0,0.01,1.33,0,1,5,0,6,10,1
140,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
140,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
141,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
141,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
141,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
142,10,1,False,90,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0.1,0.07,1.33,6,6,4,0,6,10,1
142,16,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.0,0.0,0.14,0,0,1,0,6,5,2
142,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
143,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
143,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
143,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
144,10,1,False,75,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0.0,0.03,1.11,3,2,4,1,6,10,1
144,16,2,True,90,1,0,0,0,3,0,0,0,0,0,0,0,-1,1,0.0,0.01,1.41,5,4,3,1,6,5,2
144,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
145,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
145,16,2,True,67,1,0,0,0,2,0,0,0,1,0,0,0,-2,0,0.0,0.01,1.26,9,9,0,0,6,5,2
145,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
146,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
146,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
146,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
147,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
147,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
147,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
148,10,1,False,64,1,0,0,0,2,0,0,0,0,0,0,0,5,1,0.01,0.03,1.05,3,1,2,2,6,10,1
148,16,2,True,90,1,0,1,0,3,0,0,0,0,0,0,0,12,4,0.0,0.06,1.41,6,4,3,2,6,5,2
148,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
149,10,1,False,90,1,0,0,0,2,0,0,0,1,0,0,0,6,0,0.01,0.03,1.33,4,2,3,2,6,10,1
149,16,2,True,71,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0.0,0.0,1.31,9,8,2,1,6,5,2
149,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
15,1,1,True,75,1,1,0,1,0,0,0,0,0,0,0,3,41,11,0.21,0.1,0.06,8,1,4,3,1,7,1
15,20,2,False,70,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0.08,0.07,0.33,5,2,1,2,1,2,2
15,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
150,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
150,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
150,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
151,10,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,13,3,0.0,0.01,1.33,15,10,6,5,6,10,1
151,16,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.0,0.0,0.14,3,2,0,1,6,5,2
151,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
152,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
152,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
152,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
153,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
153,11,2,True,16,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0.0,0.0,0.2,1,0,1,1,8,15,2
153,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
154,10,1,False,82,1,1,1,0,2,0,0,0,0,0,0,3,60,13,0.28,0.19,1.24,9,0,7,2,6,10,1
154,16,2,True,90,1,1,0,0,3,0,0,0,0,0,0,0,28,7,0.66,0.13,1.41,8,2,4,2,6,5,2
154,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
155,10,1,False,25,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.02,0.28,3,0,3,0,6,10,1
155,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
155,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
156,10,1,False,14,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.03,0.07,0.22,4,0,3,1,6,10,1
156,16,2,True,67,1,1,0,0,2,0,0,0,0,0,0,0,32,7,0.41,0.33,1.26,4,3,1,0,6,5,2
156,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
157,10,1,False,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.09,1,0,1,0,6,10,1
157,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
157,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
158,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
158,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
158,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
159,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
159,16,2,True,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.07,0,0,0,0,6,5,2
159,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
16,1,1,True,22,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0.04,0.15,2,0,2,0,1,7,1
16,20,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,2,2
16,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
160,7,1,False,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.14,0,0,0,0,2,5,1
160,20,2,True,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,2,0,2,0,2,1,2
160,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
161,10,1,False,64,1,0,0,0,2,0,0,0,1,0,0,0,8,1,0.21,0.03,1.05,9,2,4,3,6,10,1
161,16,2,True,67,1,1,0,0,2,0,0,0,0,0,0,0,32,7,0.54,0.0,1.26,7,3,3,1,6,5,2
161,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
162,4,1,False,66,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0.0,0.23,0.94,9,3,5,1,16,11,1
162,18,2,True,10,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,5,0,2,3,16,12,2
162,30,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,16,9,3
163,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
163,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
163,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
